result_id,session_id,driver_id,team_id,position,classified_position,grid_position,q1_ms,q2_ms,q3_ms,time_ms,status,points,laps,missing_information_areas
899,45,stroll,aston_martin,19.0,,,93032.0,,,,,,,NONE
900,45,latifi,williams,20.0,,,93634.0,,,,,,,NONE
901,46,leclerc,ferrari,1.0,1,1.0,,,,5853584.0,Finished,26.0,57.0,NONE
902,46,sainz,ferrari,2.0,2,3.0,,,,5598.0,Finished,18.0,57.0,NONE
903,46,hamilton,mercedes,3.0,3,5.0,,,,9675.0,Finished,15.0,57.0,NONE
904,46,russell,mercedes,4.0,4,9.0,,,,11211.0,Finished,12.0,57.0,NONE
905,46,kevin_magnussen,haas,5.0,5,7.0,,,,14754.0,Finished,10.0,57.0,NONE
906,46,bottas,alfa,6.0,6,6.0,,,,16119.0,Finished,8.0,57.0,NONE
907,46,ocon,alpine,7.0,7,11.0,,,,19423.0,Finished,6.0,57.0,NONE
908,46,tsunoda,alphatauri,8.0,8,16.0,,,,20386.0,Finished,4.0,57.0,NONE
909,46,alonso,alpine,9.0,9,8.0,,,,22390.0,Finished,2.0,57.0,NONE
910,46,zhou,alfa,10.0,10,15.0,,,,23064.0,Finished,1.0,57.0,NONE
911,46,mick_schumacher,haas,11.0,11,12.0,,,,32574.0,Finished,0.0,57.0,NONE
912,46,stroll,aston_martin,12.0,12,19.0,,,,45873.0,Finished,0.0,57.0,NONE
913,46,albon,williams,13.0,13,14.0,,,,53932.0,Finished,0.0,57.0,NONE
914,46,ricciardo,mclaren,14.0,14,18.0,,,,54975.0,Finished,0.0,57.0,NONE
915,46,norris,mclaren,15.0,15,13.0,,,,56335.0,Finished,0.0,57.0,NONE
916,46,latifi,williams,16.0,16,20.0,,,,61795.0,Finished,0.0,57.0,NONE
917,46,hulkenberg,aston_martin,17.0,17,17.0,,,,63829.0,Finished,0.0,57.0,NONE
918,46,perez,red_bull,18.0,18,4.0,,,,,Fuel pressure,0.0,56.0,RACE_CONTEXT_INFORMATION
919,46,max_verstappen,red_bull,19.0,19,2.0,,,,,Fuel pressure,0.0,54.0,RACE_CONTEXT_INFORMATION
920,46,gasly,alphatauri,20.0,R,10.0,,,,,Power Unit,0.0,44.0,RACE_CONTEXT_INFORMATION
921,47,perez,red_bull,1.0,,,89705.0,88924.0,88200.0,,,,,NONE
922,47,leclerc,ferrari,2.0,,,89039.0,88780.0,88225.0,,,,,NONE
923,47,sainz,ferrari,3.0,,,88855.0,88686.0,88402.0,,,,,NONE
924,47,max_verstappen,red_bull,4.0,,,88928.0,88945.0,88461.0,,,,,NONE
925,47,ocon,alpine,5.0,,,90093.0,89584.0,89068.0,,,,,NONE
926,47,russell,mercedes,6.0,,,89680.0,89618.0,89104.0,,,,,NONE
927,47,alonso,alpine,7.0,,,89978.0,89295.0,89147.0,,,,,NONE
928,47,bottas,alfa,8.0,,,89683.0,89404.0,89183.0,,,,,NONE
929,47,gasly,alphatauri,9.0,,,89891.0,89418.0,89254.0,,,,,NONE
930,47,kevin_magnussen,haas,10.0,,,89831.0,89546.0,89588.0,,,,,NONE
931,47,norris,mclaren,11.0,,,89957.0,89651.0,,,,,,NONE
932,47,ricciardo,mclaren,12.0,,,90009.0,89773.0,,,,,,NONE
933,47,zhou,alfa,13.0,,,89978.0,89819.0,,,,,,NONE
934,47,mick_schumacher,haas,14.0,,,90167.0,89920.0,,,,,,NONE
935,47,stroll,aston_martin,15.0,,,90256.0,91009.0,,,,,,NONE
936,47,hamilton,mercedes,16.0,,,90343.0,,,,,,,NONE
937,47,albon,williams,17.0,,,90492.0,,,,,,,NONE
938,47,hulkenberg,aston_martin,18.0,,,90543.0,,,,,,,NONE
939,47,latifi,williams,19.0,,,91817.0,,,,,,,NONE
940,47,tsunoda,alphatauri,20.0,,,,,,,,,,QUALIFYING_INFORMATION
941,48,max_verstappen,red_bull,1.0,1,4.0,,,,5059293.0,Finished,25.0,50.0,NONE
942,48,leclerc,ferrari,2.0,2,2.0,,,,549.0,Finished,19.0,50.0,NONE
943,48,sainz,ferrari,3.0,3,3.0,,,,8097.0,Finished,15.0,50.0,NONE
944,48,perez,red_bull,4.0,4,1.0,,,,10800.0,Finished,12.0,50.0,NONE
945,48,russell,mercedes,5.0,5,6.0,,,,32732.0,Finished,10.0,50.0,NONE
946,48,ocon,alpine,6.0,6,5.0,,,,56017.0,Finished,8.0,50.0,NONE
947,48,norris,mclaren,7.0,7,11.0,,,,56124.0,Finished,6.0,50.0,NONE
948,48,gasly,alphatauri,8.0,8,9.0,,,,62946.0,Finished,4.0,50.0,NONE
949,48,kevin_magnussen,haas,9.0,9,10.0,,,,64308.0,Finished,2.0,50.0,NONE
950,48,hamilton,mercedes,10.0,10,15.0,,,,73948.0,Finished,1.0,50.0,NONE
951,48,zhou,alfa,11.0,11,12.0,,,,82215.0,Finished,0.0,50.0,NONE
952,48,hulkenberg,aston_martin,12.0,12,17.0,,,,91742.0,Finished,0.0,50.0,NONE
953,48,stroll,aston_martin,13.0,13,13.0,,,,,+1 Lap,0.0,49.0,RACE_CONTEXT_INFORMATION
954,48,albon,williams,14.0,14,16.0,,,,,Collision damage,0.0,47.0,RACE_CONTEXT_INFORMATION
955,48,bottas,alfa,15.0,R,8.0,,,,,Cooling system,0.0,36.0,RACE_CONTEXT_INFORMATION
956,48,alonso,alpine,16.0,R,7.0,,,,,Water pump,0.0,35.0,RACE_CONTEXT_INFORMATION
957,48,ricciardo,mclaren,17.0,R,14.0,,,,,Gearbox,0.0,35.0,RACE_CONTEXT_INFORMATION
958,48,latifi,williams,18.0,R,18.0,,,,,Accident,0.0,14.0,RACE_CONTEXT_INFORMATION
959,48,tsunoda,alphatauri,19.0,R,19.0,,,,,Power Unit,0.0,0.0,RACE_CONTEXT_INFORMATION
961,49,leclerc,ferrari,1.0,,,78881.0,78606.0,77868.0,,,,,NONE
962,49,max_verstappen,red_bull,2.0,,,78580.0,78611.0,78154.0,,,,,NONE
963,49,perez,red_bull,3.0,,,78834.0,78340.0,78240.0,,,,,NONE
964,49,norris,mclaren,4.0,,,79280.0,79066.0,78703.0,,,,,NONE
965,49,hamilton,mercedes,5.0,,,79401.0,79106.0,78825.0,,,,,NONE
966,49,russell,mercedes,6.0,,,79405.0,79076.0,78933.0,,,,,NONE
967,49,ricciardo,mclaren,7.0,,,79665.0,79130.0,79032.0,,,,,NONE
968,49,ocon,alpine,8.0,,,79605.0,79136.0,79061.0,,,,,NONE
969,49,sainz,ferrari,9.0,,,78983.0,78469.0,79408.0,,,,,NONE
970,49,alonso,alpine,10.0,,,79192.0,78815.0,,,,,,QUALIFYING_INFORMATION
971,49,gasly,alphatauri,11.0,,,79580.0,79226.0,,,,,,NONE
972,49,bottas,alfa,12.0,,,79251.0,79410.0,,,,,,NONE
973,49,tsunoda,alphatauri,13.0,,,79742.0,79424.0,,,,,,NONE
974,49,zhou,alfa,14.0,,,79910.0,80155.0,,,,,,NONE
975,49,mick_schumacher,haas,15.0,,,80104.0,80465.0,,,,,,NONE
976,49,albon,williams,16.0,,,80135.0,,,,,,,NONE
977,49,kevin_magnussen,haas,17.0,,,80254.0,,,,,,,NONE
978,49,vettel,aston_martin,18.0,,,81149.0,,,,,,,NONE
979,49,latifi,williams,19.0,,,81372.0,,,,,,,NONE
980,49,stroll,aston_martin,20.0,,,,,,,,,,QUALIFYING_INFORMATION
981,50,leclerc,ferrari,1.0,1,1.0,,,,5266548.0,Finished,26.0,58.0,NONE
982,50,perez,red_bull,2.0,2,3.0,,,,20524.0,Finished,18.0,58.0,NONE
983,50,russell,mercedes,3.0,3,6.0,,,,25593.0,Finished,15.0,58.0,NONE
984,50,hamilton,mercedes,4.0,4,5.0,,,,28543.0,Finished,12.0,58.0,NONE
985,50,norris,mclaren,5.0,5,4.0,,,,53303.0,Finished,10.0,58.0,NONE
986,50,ricciardo,mclaren,6.0,6,7.0,,,,53737.0,Finished,8.0,58.0,NONE
987,50,ocon,alpine,7.0,7,8.0,,,,61683.0,Finished,6.0,58.0,NONE
988,50,bottas,alfa,8.0,8,12.0,,,,68439.0,Finished,4.0,58.0,NONE
989,50,gasly,alphatauri,9.0,9,11.0,,,,76221.0,Finished,2.0,58.0,NONE
990,50,albon,williams,10.0,10,20.0,,,,79382.0,Finished,1.0,58.0,NONE
991,50,zhou,alfa,11.0,11,14.0,,,,81695.0,Finished,0.0,58.0,NONE
992,50,stroll,aston_martin,12.0,12,19.0,,,,88598.0,Finished,0.0,58.0,NONE
993,50,mick_schumacher,haas,13.0,13,15.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
994,50,kevin_magnussen,haas,14.0,14,16.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
995,50,tsunoda,alphatauri,15.0,15,13.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
996,50,latifi,williams,16.0,16,18.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
997,50,alonso,alpine,17.0,17,10.0,,,,,+1 Lap,0.0,57.0,RACE_CONTEXT_INFORMATION
998,50,max_verstappen,red_bull,18.0,R,2.0,,,,,Fuel leak,0.0,38.0,RACE_CONTEXT_INFORMATION
999,50,vettel,aston_martin,19.0,R,17.0,,,,,Accident,0.0,22.0,RACE_CONTEXT_INFORMATION
1000,50,sainz,ferrari,20.0,R,9.0,,,,,Spun off,0.0,1.0,RACE_CONTEXT_INFORMATION
1001,51,max_verstappen,red_bull,1.0,,,79295.0,78793.0,87999.0,,,,,NONE
1002,51,leclerc,ferrari,2.0,,,78796.0,79584.0,88778.0,,,,,NONE
1003,51,norris,mclaren,3.0,,,80168.0,79294.0,89131.0,,,,,NONE
1004,51,kevin_magnussen,haas,4.0,,,80147.0,79902.0,89164.0,,,,,NONE
1005,51,alonso,alpine,5.0,,,80198.0,79595.0,89202.0,,,,,NONE
1006,51,ricciardo,mclaren,6.0,,,79980.0,80031.0,89742.0,,,,,NONE
1007,51,perez,red_bull,7.0,,,79773.0,79296.0,89808.0,,,,,NONE
1008,51,bottas,alfa,8.0,,,80419.0,80192.0,90439.0,,,,,NONE
1009,51,vettel,aston_martin,9.0,,,80364.0,79957.0,91062.0,,,,,NONE
1010,51,sainz,ferrari,10.0,,,79305.0,78990.0,,,,,,QUALIFYING_INFORMATION
1011,51,russell,mercedes,11.0,,,80383.0,80757.0,,,,,,NONE
1012,51,mick_schumacher,haas,12.0,,,80422.0,80916.0,,,,,,NONE
1013,51,hamilton,mercedes,13.0,,,80470.0,81138.0,,,,,,NONE
1014,51,zhou,alfa,14.0,,,79730.0,81434.0,,,,,,NONE
1015,51,stroll,aston_martin,15.0,,,80342.0,88119.0,,,,,,NONE
1016,51,tsunoda,alphatauri,16.0,,,80474.0,,,,,,,NONE
1017,51,gasly,alphatauri,17.0,,,80732.0,,,,,,,NONE
1018,51,latifi,williams,18.0,,,81971.0,,,,,,,NONE
1019,51,ocon,alpine,19.0,,,82338.0,,,,,,,NONE
1020,51,albon,williams,20.0,,,,,,,,,,QUALIFYING_INFORMATION
1021,52,max_verstappen,red_bull,1.0,1,1.0,,,,5527986.0,Finished,26.0,63.0,NONE
1022,52,perez,red_bull,2.0,2,3.0,,,,16527.0,Finished,18.0,63.0,NONE
1023,52,norris,mclaren,3.0,3,5.0,,,,34834.0,Finished,15.0,63.0,NONE
1024,52,russell,mercedes,4.0,4,11.0,,,,42506.0,Finished,12.0,63.0,NONE
1025,52,bottas,alfa,5.0,5,7.0,,,,43181.0,Finished,10.0,63.0,NONE
1026,52,leclerc,ferrari,6.0,6,2.0,,,,56072.0,Finished,8.0,63.0,NONE
1027,52,tsunoda,alphatauri,7.0,7,12.0,,,,61110.0,Finished,6.0,63.0,NONE
1028,52,vettel,aston_martin,8.0,8,13.0,,,,70892.0,Finished,4.0,63.0,NONE
1029,52,kevin_magnussen,haas,9.0,9,8.0,,,,75260.0,Finished,2.0,63.0,NONE
1030,52,stroll,aston_martin,10.0,10,15.0,,,,,+1 Lap,1.0,62.0,RACE_CONTEXT_INFORMATION
1031,52,albon,williams,11.0,11,18.0,,,,,+1 Lap,0.0,62.0,RACE_CONTEXT_INFORMATION
1032,52,gasly,alphatauri,12.0,12,17.0,,,,,+1 Lap,0.0,62.0,RACE_CONTEXT_INFORMATION
1033,52,hamilton,mercedes,13.0,13,14.0,,,,,+1 Lap,0.0,62.0,RACE_CONTEXT_INFORMATION
1034,52,ocon,alpine,14.0,14,16.0,,,,,+1 Lap,0.0,62.0,RACE_CONTEXT_INFORMATION
1035,52,zhou,alfa,15.0,15,0.0,,,,,+1 Lap,0.0,62.0,RACE_CONTEXT_INFORMATION
1036,52,latifi,williams,16.0,16,19.0,,,,,+1 Lap,0.0,62.0,RACE_CONTEXT_INFORMATION
1037,52,mick_schumacher,haas,17.0,17,10.0,,,,,+1 Lap,0.0,62.0,RACE_CONTEXT_INFORMATION
1038,52,ricciardo,mclaren,18.0,18,6.0,,,,,+1 Lap,0.0,62.0,RACE_CONTEXT_INFORMATION
1039,52,alonso,alpine,19.0,R,9.0,,,,,Collision damage,0.0,6.0,RACE_CONTEXT_INFORMATION
1040,52,sainz,ferrari,20.0,R,4.0,,,,,Collision,0.0,0.0,RACE_CONTEXT_INFORMATION
1041,53,leclerc,ferrari,1.0,,,89474.0,89130.0,88796.0,,,,,NONE
1042,53,sainz,ferrari,2.0,,,90079.0,89729.0,88986.0,,,,,NONE
1043,53,max_verstappen,red_bull,3.0,,,89836.0,89202.0,88991.0,,,,,NONE
1044,53,perez,red_bull,4.0,,,90055.0,89673.0,89036.0,,,,,NONE
1045,53,bottas,alfa,5.0,,,90845.0,89751.0,89475.0,,,,,NONE
1046,53,hamilton,mercedes,6.0,,,90388.0,89797.0,89625.0,,,,,NONE
1047,53,gasly,alphatauri,7.0,,,90779.0,90128.0,89690.0,,,,,NONE
1048,53,norris,mclaren,8.0,,,90761.0,89634.0,89750.0,,,,,NONE
1049,53,tsunoda,alphatauri,9.0,,,90485.0,90031.0,89932.0,,,,,NONE
1050,53,stroll,aston_martin,10.0,,,90441.0,89996.0,90676.0,,,,,NONE
1051,53,alonso,alpine,11.0,,,90407.0,90160.0,,,,,,NONE
1052,53,russell,mercedes,12.0,,,90490.0,90173.0,,,,,,NONE
1053,53,vettel,aston_martin,13.0,,,90677.0,90214.0,,,,,,NONE
1054,53,ricciardo,mclaren,14.0,,,90583.0,90310.0,,,,,,NONE
1055,53,mick_schumacher,haas,15.0,,,90645.0,90423.0,,,,,,NONE
1056,53,kevin_magnussen,haas,16.0,,,90975.0,,,,,,,NONE
1057,53,zhou,alfa,17.0,,,91020.0,,,,,,,NONE
1058,53,albon,williams,18.0,,,91266.0,,,,,,,NONE
1059,53,latifi,williams,19.0,,,91325.0,,,,,,,NONE
1060,53,ocon,alpine,20.0,,,,,,,,,,QUALIFYING_INFORMATION
1061,54,max_verstappen,red_bull,1.0,1,3.0,,,,5664258.0,Finished,26.0,57.0,NONE
1062,54,leclerc,ferrari,2.0,2,1.0,,,,3786.0,Finished,18.0,57.0,NONE
1063,54,sainz,ferrari,3.0,3,2.0,,,,8229.0,Finished,15.0,57.0,NONE
1064,54,perez,red_bull,4.0,4,4.0,,,,10638.0,Finished,12.0,57.0,NONE
1065,54,russell,mercedes,5.0,5,12.0,,,,18582.0,Finished,10.0,57.0,NONE
1066,54,hamilton,mercedes,6.0,6,6.0,,,,21368.0,Finished,8.0,57.0,NONE
1067,54,bottas,alfa,7.0,7,5.0,,,,25073.0,Finished,6.0,57.0,NONE
1068,54,ocon,alpine,8.0,8,20.0,,,,28386.0,Finished,4.0,57.0,NONE
1069,54,albon,williams,9.0,9,18.0,,,,32365.0,Finished,2.0,57.0,NONE
1070,54,stroll,aston_martin,10.0,10,0.0,,,,37026.0,Finished,1.0,57.0,NONE
1071,54,alonso,alpine,11.0,11,11.0,,,,37128.0,Finished,0.0,57.0,NONE
1072,54,tsunoda,alphatauri,12.0,12,9.0,,,,40146.0,Finished,0.0,57.0,NONE
1073,54,ricciardo,mclaren,13.0,13,14.0,,,,40902.0,Finished,0.0,57.0,NONE
1074,54,latifi,williams,14.0,14,19.0,,,,49936.0,Finished,0.0,57.0,NONE
1075,54,mick_schumacher,haas,15.0,15,15.0,,,,73305.0,Finished,0.0,57.0,NONE
1076,54,kevin_magnussen,haas,16.0,16,16.0,,,,,Front wing,0.0,56.0,RACE_CONTEXT_INFORMATION
1077,54,vettel,aston_martin,17.0,17,0.0,,,,,Collision,0.0,54.0,RACE_CONTEXT_INFORMATION
1078,54,gasly,alphatauri,18.0,R,7.0,,,,,Suspension,0.0,45.0,RACE_CONTEXT_INFORMATION
1079,54,norris,mclaren,19.0,R,8.0,,,,,Collision,0.0,39.0,RACE_CONTEXT_INFORMATION
1080,54,zhou,alfa,20.0,R,17.0,,,,,Water leak,0.0,6.0,RACE_CONTEXT_INFORMATION
1081,55,leclerc,ferrari,1.0,,,79861.0,79969.0,78750.0,,,,,NONE
1082,55,max_verstappen,red_bull,2.0,,,80091.0,79219.0,79073.0,,,,,NONE
1083,55,sainz,ferrari,3.0,,,79892.0,79453.0,79166.0,,,,,NONE
1084,55,russell,mercedes,4.0,,,80218.0,79470.0,79393.0,,,,,NONE
1085,55,perez,red_bull,5.0,,,80447.0,79830.0,79420.0,,,,,NONE
1086,55,hamilton,mercedes,6.0,,,80252.0,79794.0,79512.0,,,,,NONE
1087,55,bottas,alfa,7.0,,,80355.0,80053.0,79608.0,,,,,NONE
1088,55,kevin_magnussen,haas,8.0,,,80227.0,79810.0,79682.0,,,,,NONE
1089,55,ricciardo,mclaren,9.0,,,80549.0,80287.0,80297.0,,,,,NONE
1090,55,mick_schumacher,haas,10.0,,,80683.0,80436.0,80368.0,,,,,NONE
1091,55,norris,mclaren,11.0,,,80838.0,80471.0,,,,,,NONE
1092,55,ocon,alpine,12.0,,,80880.0,80638.0,,,,,,NONE
1093,55,tsunoda,alphatauri,13.0,,,80707.0,80639.0,,,,,,NONE
1094,55,gasly,alphatauri,14.0,,,80719.0,80861.0,,,,,,NONE
1095,55,zhou,alfa,15.0,,,80476.0,81094.0,,,,,,NONE
1096,55,vettel,aston_martin,16.0,,,80954.0,,,,,,,NONE
1097,55,alonso,alpine,17.0,,,81043.0,,,,,,,NONE
1098,55,stroll,aston_martin,18.0,,,81418.0,,,,,,,NONE
1099,55,albon,williams,19.0,,,81645.0,,,,,,,NONE
1100,55,latifi,williams,20.0,,,81915.0,,,,,,,NONE
1101,56,max_verstappen,red_bull,1.0,1,2.0,,,,5840475.0,Finished,25.0,66.0,NONE
1102,56,perez,red_bull,2.0,2,5.0,,,,13072.0,Finished,19.0,66.0,NONE
1103,56,russell,mercedes,3.0,3,4.0,,,,32927.0,Finished,15.0,66.0,NONE
1104,56,sainz,ferrari,4.0,4,3.0,,,,45208.0,Finished,12.0,66.0,NONE
1105,56,hamilton,mercedes,5.0,5,6.0,,,,54534.0,Finished,10.0,66.0,NONE
1106,56,bottas,alfa,6.0,6,7.0,,,,59976.0,Finished,8.0,66.0,NONE
1107,56,ocon,alpine,7.0,7,12.0,,,,75397.0,Finished,6.0,66.0,NONE
1108,56,norris,mclaren,8.0,8,11.0,,,,83235.0,Finished,4.0,66.0,NONE
1109,56,alonso,alpine,9.0,9,20.0,,,,,+1 Lap,2.0,65.0,RACE_CONTEXT_INFORMATION
1110,56,tsunoda,alphatauri,10.0,10,13.0,,,,,+1 Lap,1.0,65.0,RACE_CONTEXT_INFORMATION
1111,56,vettel,aston_martin,11.0,11,16.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
1112,56,ricciardo,mclaren,12.0,12,9.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
1113,56,gasly,alphatauri,13.0,13,14.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
1114,56,mick_schumacher,haas,14.0,14,10.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
1115,56,stroll,aston_martin,15.0,15,17.0,,,,,+1 Lap,0.0,65.0,RACE_CONTEXT_INFORMATION
1116,56,latifi,williams,16.0,16,19.0,,,,,+2 Laps,0.0,64.0,RACE_CONTEXT_INFORMATION
1117,56,kevin_magnussen,haas,17.0,17,8.0,,,,,+2 Laps,0.0,64.0,RACE_CONTEXT_INFORMATION
1118,56,albon,williams,18.0,18,18.0,,,,,+2 Laps,0.0,64.0,RACE_CONTEXT_INFORMATION
1119,56,zhou,alfa,19.0,R,15.0,,,,,Power loss,0.0,28.0,RACE_CONTEXT_INFORMATION
1120,56,leclerc,ferrari,20.0,R,1.0,,,,,Turbo,0.0,27.0,RACE_CONTEXT_INFORMATION
1121,57,leclerc,ferrari,1.0,,,72569.0,71864.0,71376.0,,,,,NONE
1122,57,sainz,ferrari,2.0,,,72616.0,72074.0,71601.0,,,,,NONE
1123,57,perez,red_bull,3.0,,,73004.0,71954.0,71629.0,,,,,NONE
1124,57,max_verstappen,red_bull,4.0,,,72993.0,72117.0,71666.0,,,,,NONE
1125,57,norris,mclaren,5.0,,,72927.0,72266.0,71849.0,,,,,NONE
1126,57,russell,mercedes,6.0,,,72787.0,72617.0,72112.0,,,,,NONE
1127,57,alonso,alpine,7.0,,,73394.0,72688.0,72247.0,,,,,NONE
1128,57,hamilton,mercedes,8.0,,,73444.0,72595.0,72560.0,,,,,NONE
1129,57,vettel,aston_martin,9.0,,,73313.0,72613.0,72732.0,,,,,NONE
1130,57,ocon,alpine,10.0,,,72848.0,72528.0,73047.0,,,,,NONE
1131,57,tsunoda,alphatauri,11.0,,,73110.0,72797.0,,,,,,NONE
1132,57,bottas,alfa,12.0,,,73541.0,72909.0,,,,,,NONE
1133,57,kevin_magnussen,haas,13.0,,,73069.0,72921.0,,,,,,NONE
1134,57,ricciardo,mclaren,14.0,,,73338.0,72964.0,,,,,,NONE
1135,57,mick_schumacher,haas,15.0,,,73469.0,73081.0,,,,,,NONE
1136,57,albon,williams,16.0,,,73611.0,,,,,,,NONE
1137,57,gasly,alphatauri,17.0,,,73660.0,,,,,,,NONE
1138,57,stroll,aston_martin,18.0,,,73678.0,,,,,,,NONE
1139,57,latifi,williams,19.0,,,74403.0,,,,,,,NONE
1140,57,zhou,alfa,20.0,,,75606.0,,,,,,,NONE
1141,58,perez,red_bull,1.0,1,3.0,,,,6990265.0,Finished,25.0,64.0,NONE
1142,58,sainz,ferrari,2.0,2,2.0,,,,1154.0,Finished,18.0,64.0,NONE
1143,58,max_verstappen,red_bull,3.0,3,4.0,,,,1491.0,Finished,15.0,64.0,NONE
1144,58,leclerc,ferrari,4.0,4,1.0,,,,2922.0,Finished,12.0,64.0,NONE
1145,58,russell,mercedes,5.0,5,6.0,,,,11968.0,Finished,10.0,64.0,NONE
1146,58,norris,mclaren,6.0,6,5.0,,,,12231.0,Finished,9.0,64.0,NONE
1147,58,alonso,alpine,7.0,7,7.0,,,,46358.0,Finished,6.0,64.0,NONE
1148,58,hamilton,mercedes,8.0,8,8.0,,,,50388.0,Finished,4.0,64.0,NONE
1149,58,bottas,alfa,9.0,9,12.0,,,,52525.0,Finished,2.0,64.0,NONE
1150,58,vettel,aston_martin,10.0,10,9.0,,,,53536.0,Finished,1.0,64.0,NONE
1291,65,albon,williams,11.0,,,66516.0,66230.0,,,,,,NONE
1151,58,gasly,alphatauri,11.0,11,17.0,,,,54289.0,Finished,0.0,64.0,NONE
1152,58,ocon,alpine,12.0,12,10.0,,,,55644.0,Finished,0.0,64.0,NONE
1153,58,ricciardo,mclaren,13.0,13,14.0,,,,57635.0,Finished,0.0,64.0,NONE
1154,58,stroll,aston_martin,14.0,14,18.0,,,,60802.0,Finished,0.0,64.0,NONE
1155,58,latifi,williams,15.0,15,19.0,,,,,+1 Lap,0.0,63.0,RACE_CONTEXT_INFORMATION
1156,58,zhou,alfa,16.0,16,20.0,,,,,+1 Lap,0.0,63.0,RACE_CONTEXT_INFORMATION
1157,58,tsunoda,alphatauri,17.0,17,11.0,,,,,+1 Lap,0.0,63.0,RACE_CONTEXT_INFORMATION
1158,58,albon,williams,18.0,R,16.0,,,,,Mechanical,0.0,48.0,RACE_CONTEXT_INFORMATION
1159,58,mick_schumacher,haas,19.0,R,15.0,,,,,Accident,0.0,24.0,RACE_CONTEXT_INFORMATION
1160,58,kevin_magnussen,haas,20.0,R,13.0,,,,,Water pressure,0.0,19.0,RACE_CONTEXT_INFORMATION
1161,59,leclerc,ferrari,1.0,,,102865.0,102046.0,101359.0,,,,,NONE
1162,59,perez,red_bull,2.0,,,102733.0,101955.0,101641.0,,,,,NONE
1163,59,max_verstappen,red_bull,3.0,,,102722.0,102227.0,101706.0,,,,,NONE
1164,59,sainz,ferrari,4.0,,,102957.0,102088.0,101814.0,,,,,NONE
1165,59,russell,mercedes,5.0,,,103754.0,103281.0,102712.0,,,,,NONE
1166,59,gasly,alphatauri,6.0,,,103268.0,103129.0,102845.0,,,,,NONE
1167,59,hamilton,mercedes,7.0,,,103939.0,103182.0,102924.0,,,,,NONE
1168,59,tsunoda,alphatauri,8.0,,,103595.0,103376.0,103056.0,,,,,NONE
1169,59,vettel,aston_martin,9.0,,,103279.0,103268.0,103091.0,,,,,NONE
1170,59,alonso,alpine,10.0,,,104083.0,103360.0,103173.0,,,,,NONE
1171,59,norris,mclaren,11.0,,,104237.0,103398.0,,,,,,NONE
1172,59,ricciardo,mclaren,12.0,,,104437.0,103574.0,,,,,,NONE
1173,59,ocon,alpine,13.0,,,103903.0,103585.0,,,,,,NONE
1174,59,zhou,alfa,14.0,,,103777.0,103790.0,,,,,,NONE
1175,59,bottas,alfa,15.0,,,104478.0,104444.0,,,,,,NONE
1176,59,kevin_magnussen,haas,16.0,,,104643.0,,,,,,,NONE
1177,59,albon,williams,17.0,,,104719.0,,,,,,,NONE
1178,59,latifi,williams,18.0,,,105367.0,,,,,,,NONE
1179,59,stroll,aston_martin,19.0,,,105371.0,,,,,,,NONE
1180,59,mick_schumacher,haas,20.0,,,105775.0,,,,,,,NONE
1181,60,max_verstappen,red_bull,1.0,1,3.0,,,,5645941.0,Finished,25.0,51.0,NONE
1182,60,perez,red_bull,2.0,2,2.0,,,,20823.0,Finished,19.0,51.0,NONE
1183,60,russell,mercedes,3.0,3,5.0,,,,45995.0,Finished,15.0,51.0,NONE
1184,60,hamilton,mercedes,4.0,4,7.0,,,,71679.0,Finished,12.0,51.0,NONE
1185,60,gasly,alphatauri,5.0,5,6.0,,,,77299.0,Finished,10.0,51.0,NONE
1186,60,vettel,aston_martin,6.0,6,9.0,,,,84099.0,Finished,8.0,51.0,NONE
1187,60,alonso,alpine,7.0,7,10.0,,,,88596.0,Finished,6.0,51.0,NONE
1188,60,ricciardo,mclaren,8.0,8,12.0,,,,92207.0,Finished,4.0,51.0,NONE
1189,60,norris,mclaren,9.0,9,11.0,,,,92556.0,Finished,2.0,51.0,NONE
1190,60,ocon,alpine,10.0,10,13.0,,,,108184.0,Finished,1.0,51.0,NONE
1191,60,bottas,alfa,11.0,11,15.0,,,,,+1 Lap,0.0,50.0,RACE_CONTEXT_INFORMATION
1192,60,albon,williams,12.0,12,17.0,,,,,+1 Lap,0.0,50.0,RACE_CONTEXT_INFORMATION
1193,60,tsunoda,alphatauri,13.0,13,8.0,,,,,+1 Lap,0.0,50.0,RACE_CONTEXT_INFORMATION
1194,60,mick_schumacher,haas,14.0,14,20.0,,,,,+1 Lap,0.0,50.0,RACE_CONTEXT_INFORMATION
1195,60,latifi,williams,15.0,15,18.0,,,,,+1 Lap,0.0,50.0,RACE_CONTEXT_INFORMATION
1196,60,stroll,aston_martin,16.0,16,19.0,,,,,Vibrations,0.0,46.0,RACE_CONTEXT_INFORMATION
